time|position|velocity|acceleration|rotation|rotational velocity|sun|charge
6007|-1674683.350783787,6306547.857786801,-5326.629789102137|-7426.111211774414,-1252.6572542980866,2728.7882730749106|0,0,0|0,0,0|0,0,0|-0.9999992845458728,-0.0011962052983394654,0|9.845162332486124
6008|-1691151.313086587,6303746.739777368,726.8550058163146|-7420.756704675597,-1272.718237498118,2728.7955917235413|0,0,0|0,0,0|0,0,0|-0.9999992843076859,-0.0011964044003247589,0|9.844967888041682
6009|-1707590.9127486304,6300904.009056454,6774.288415256083|-7415.359065755488,-1292.736052775597,2728.783680070136|0,0,0|0,0,0|0,0,0|-0.9999992840694594,-0.0011966035023100049,0|9.844773443597237
6010|-1724336.6892617967,6297960.562146473,12938.851593811894|-7409.807082527493,-1313.1178136745502,2728.751790419997|0,0,0|0,0,0|0,0,0|-0.9999992838311932,-0.0011968026042952034,0|9.844578999152795
6011|-1740718.7260616089,6295034.326966607,18973.9140513757|-7404.323101133533,-1333.0481702673833,2728.7012846737366|0,0,0|0,0,0|0,0,0|-0.9999992835928874,-0.0011970017062803546,0|9.844440110263905
6012|-1757072.1462957414,6292067.043437756,25002.782687202536|-7398.79678026326,-1352.9351228620892,2728.631804949883|0,0,0|0,0,0|0,0,0|-0.9999992833545419,-0.0011972008082654583,0|9.844301221375016
6013|-1773563.2986845658,6289027.992999466,31086.83419267721|-7393.171344898692,-1372.9808566802803,2728.5424372936423|0,0,0|0,0,0|0,0,0|-0.9999992831161568,-0.0011973999102505145,0|9.844162332486126
6014|-1790025.0806716112,6285947.43527968,37164.470084134424|-7387.503237210741,-1392.9821443134724,2728.433880464813|0,0,0|0,0,0|0,0,0|-0.9999992828777321,-0.0011975990122355233,0|9.844023443597239
6015|-1806291.5744840952,6282857.302668305,43174.35083199645|-7381.850618634997,-1412.737551270157,2728.307606559202|0,0,0|0,0,0|0,0,0|-0.9999992826392677,-0.0011977981142204846,0|9.84388455470835
6016|-1822529.129104724,6279726.872177176,49177.8536369777|-7376.156708268225,-1432.4492631262087,2728.162699586318|0,0,0|0,0,0|0,0,0|-0.9999992824007637,-0.0011979972162053983,0|9.84374566581946
6017|-1839068.1508018267,6276491.209012288,55297.25586767338|-7370.3043003318435,-1452.518142066172,2727.9957159070486|0,0,0|0,0,0|0,0,0|-0.9999992821622201,-0.0011981963181902646,0|9.84360677693057
6018|-1855247.0009299784,6273279.929286824,61287.7362312247|-7364.527754326652,-1472.141365032153,2727.8134209990994|0,0,0|0,0,0|0,0,0|-0.9999992819236369,-0.0011983954201750834,0|9.843467888041683
6019|-1871396.6808862716,6270028.914689731,67271.70440992736|-7358.71069809775,-1491.7206912445727,2727.6127488019342|0,0,0|0,0,0|0,0,0|-0.999999281685014,-0.0011985945221598547,0|9.843328999152794
6020|-1887845.7997892718,6266670.786596319,73371.03616636558|-7352.7334350901365,-1511.6542798798537,2727.3891253686074|0,0,0|0,0,0|0,0,0|-0.9999992814463513,-0.0011987936241445785,0|9.843190110263905
6021|-1903936.3183552874,6263340.059419992,79341.71419720743|-7346.83531733497,-1531.1447243186196,2727.151581633644|0,0,0|0,0,0|0,0,0|-0.999999281207649,-0.0011989927261292549,0|9.843051221375017
6022|-1919997.445420763,6259970.1594986,85305.74927737626|-7340.8974659569485,-1550.59108468356,2726.8959159916444|0,0,0|0,0,0|0,0,0|-0.9999992809689071,-0.0011991918281138837,0|9.842912332486128
6023|-1936355.979370212,6256491.298958395,91384.60752996759|-7334.797741377877,-1570.3888056537337,2726.616439894032|0,0,0|0,0,0|0,0,0|-0.9999992807301256,-0.0011993909300984649,0|9.842773443597238
6024|-1952357.5075282124,6253042.8211552715,97335.09175386015|-7328.780392354169,-1589.7459200542605,2726.324418217337|0,0,0|0,0,0|0,0,0|-0.9999992804913044,-0.0011995900320829985,0|9.842634554708349
6025|-1968329.4323900589,6249555.731678434,103278.80571218267|-7322.724081148601,-1609.0587771307924,2726.0145295271795|0,0,0|0,0,0|0,0,0|-0.9999992802524436,-0.0011997891340674847,0|9.842495665819461
6026|-1984271.6859142757,6246030.21602642,109215.70800929963|-7316.629062001841,-1628.3273225786822,2725.686858090876|0,0,0|0,0,0|0,0,0|-0.9999992800135431,-0.0011999882360519234,0|9.842356776930572
6027|-2000508.6361843948,6242393.332956776,115266.70740663559|-7310.370017011573,-1647.9433715226328,2725.3342560491674|0,0,0|0,0,0|0,0,0|-0.999999279774603,-0.0012001873380363143,0|9.842217888041683
6028|-2016390.738082179,6238790.74616555,121189.72259023577|-7304.197565341673,-1667.1222298376051,2724.970913050542|0,0,0|0,0,0|0,0,0|-0.9999992795356233,-0.0012003864400206578,0|9.842078999152793
6029|-2032242.9693490765,6235150.292604652,127105.803350092|-7297.987170018041,-1686.2566215931627,2724.59004141012|0,0,0|0,0,0|0,0,0|-0.9999992792966039,-0.0012005855420049536,0|9.841940110263906
6030|-2048387.8579297992,6231396.702124157,133135.43090198498|-7291.611180181113,-1705.7356239618707,2724.183415153207|0,0,0|0,0,0|0,0,0|-0.9999992790575449,-0.001200784643989202,0|9.841801221375016
6031|-2064179.544288456,6227680.306231012,139037.37994657032|-7285.324890910296,-1724.7800292123475,2723.7673846633334|0,0,0|0,0,0|0,0,0|-0.9999992788184463,-0.0012009837459734025,0|9.841662332486127
6032|-2079941.1699728006,6223926.601531998,144932.2751926321|-7279.00141669546,-1743.7798264272474,2723.3340789425106|0,0,0|0,0,0|0,0,0|-0.999999278579308,-0.0012011828479575556,0|9.841523443597238
6033|-2095672.6740799902,6220135.772413506,150820.07785901875|-7272.64100747342,-1762.7349716858512,2722.883581723149|0,0,0|0,0,0|0,0,0|-0.9999992783401301,-0.001201381949941661,0|9.84138455470835
6034|-2111694.1171841244,6216229.501996545,156820.68872162112|-7266.112979349071,-1782.0308844077672,2722.406256142346|0,0,0|0,0,0|0,0,0|-0.9999992781009126,-0.001201581051925719,0|9.84124566581946
6035|-2127364.581649296,6212364.2282569725,162694.04465201977|-7259.678706347146,-1800.895686339732,2721.9212802024385|0,0,0|0,0,0|0,0,0|-0.9999992778616554,-0.001201780153909729,0|9.841106776930571
6036|-2143004.7466129297,6208462.38589837,168560.19309242762|-7253.208249367961,-1819.7157123374461,2721.4193651232504|0,0,0|0,0,0|0,0,0|-0.9999992776223586,-0.0012019792558936916,0|9.840967888041682
6037|-2158614.555147649,6204524.158545827,174419.09673105687|-7246.701855759417,-1838.4909241957698,2720.9005942654326|0,0,0|0,0,0|0,0,0|-0.9999992773830221,-0.0012021783578776066,0|9.840828999152794
6038|-2174511.5811128053,6200468.243169495,180390.06339651096|-7240.025890413502,-1857.603070117021,2720.3539473757446|0,0,0|0,0,0|0,0,0|-0.9999992771436459,-0.001202377459861474,0|9.840690110263905
6039|-2190059.887563555,6196457.06272448,186234.21721362806|-7233.447642165314,-1876.2876282540744,2719.8013749073707|0,0,0|0,0,0|0,0,0|-0.9999992769042301,-0.0012025765618452935,0|9.840551221375016
6040|-2205577.671556103,6192410.050653642,192071.0157297205|-7226.834200363793,-1894.927265302383,2719.232197827415|0,0,0|0,0,0|0,0,0|-0.9999992766647746,-0.0012027756638290654,0|9.840412332486126
6041|-2221064.8800638546,6188327.38973353,197900.42308432612|-7220.1858096802425,-1913.521948616932,2718.6464990793015|0,0,0|0,0,0|0,0,0|-0.9999992764252795,-0.0012029747658127896,0|9.840273443597239
6042|-2236836.5821821997,6184124.851096103,203841.14213163036|-7213.365964750419,-1932.4497435718583,2718.0319023874717|0,0,0|0,0,0|0,0,0|-0.9999992761857448,-0.0012031738677964663,0|9.84013455470835
6043|-2252261.857849205,6179970.72172088,209655.5083678732|-7206.647706828228,-1950.9535079347982,2717.4130757505513|0,0,0|0,0,0|0,0,0|-0.9999992759461704,-0.0012033729697800953,0|9.83999566581946
6044|-2267656.4036700865,6175781.494174083,215462.3772989111|-7199.89523489054,-1969.4122281739608,2716.7779772862527|0,0,0|0,0,0|0,0,0|-0.9999992757065564,-0.0012035720717636766,0|9.839856776930572
6045|-2283020.170443374,6171557.350300056,221261.7144968905|-7193.108790850485,-1987.8258770492569,2716.1266894774694|0,0,0|0,0,0|0,0,0|-0.9999992754669028,-0.0012037711737472102,0|9.839717888041683
6046|-2298353.109907148,6167298.471698709,227053.48588730025|-7186.288615923181,-2006.1944286408823,2715.4592946860703|0,0,0|0,0,0|0,0,0|-0.9999992752272095,-0.001203970275730696,0|9.839578999152794
6047|-2313967.1399678183,6162917.060149075,232955.6227080467|-7179.294732870722,-2024.8913358950388,2714.76176153404|0,0,0|0,0,0|0,0,0|-0.9999992749874766,-0.001204169377714134,0|9.839440110263904
6048|-2329237.6522432594,6158588.556299275,238732.00554863477|-7172.407140908193,-2043.168698829109,2714.0620748606034|0,0,0|0,0,0|0,0,0|-0.9999992747477041,-0.0012043684796975243,0|9.839301221375017
6049|-2344477.1970949606,6154225.864694279,244500.72179583766|-7165.486542342169,-2061.400894110429,2713.3465292107844|0,0,0|0,0,0|0,0,0|-0.9999992745078919,-0.0012045675816808668,0|9.839162332486127
6050|-2359685.729990437,6149829.165902314,250261.7387834819|-7158.533175536001,-2079.587901030915,2712.6152064348157|0,0,0|0,0,0|0,0,0|-0.9999992742680401,-0.0012047666836641617,0|9.839023443597238
6051|-2375172.6280861413,6145307.870377921,256132.3574520056|-7151.404371741457,-2098.099470105316,2711.8527801270766|0,0,0|0,0,0|0,0,0|-0.9999992740281487,-0.0012049657856474088,0|9.838884554708349
6052|-2390318.3720323765,6140843.013039962,261877.72053924523|-7144.385524067289,-2116.1951201005263,2711.0898303127656|0,0,0|0,0,0|0,0,0|-0.9999992737882176,-0.0012051648876306082,0|9.838745665819461
6053|-2405432.975055847,6136344.6922556255,267615.2878047018|-7137.334623718032,-2134.2455268745907,2710.311349774284|0,0,0|0,0,0|0,0,0|-0.9999992735482468,-0.0012053639896137597,0|9.838606776930572
6054|-2420516.396276087,6131813.0874857325,273345.02797045617|-7130.251906136772,-2152.250674777196,2709.5174198116483|0,0,0|0,0,0|0,0,0|-0.9999992733082363,-0.0012055630915968635,0|9.838467888041682
6055|-2435568.595708912,6127248.377904313,279066.91010070976|-7123.1376060302555,-2170.210549392244,2708.708121582268|0,0,0|0,0,0|0,0,0|-0.9999992730681863,-0.0012057621935799194,0|9.838328999152793
6056|-2450895.758259983,6122556.571515307,284897.4333609876|-7115.84580302573,-2188.4902697441685,2707.866549214945|0,0,0|0,0,0|0,0,0|-0.9999992728280965,-0.0012059612955629274,0|9.838190110263906
6057|-2465884.7585778628,6117925.5222080005,290603.3460523272|-7108.668406440911,-2206.358634850901,2707.02644784924|0,0,0|0,0,0|0,0,0|-0.9999992725879672,-0.0012061603975458877,0|9.838051221375016
6058|-2480842.4217324844,6113261.907481903,296301.30933357705|-7101.460131731938,-2224.181690525259,2706.1712224569224|0,0,0|0,0,0|0,0,0|-0.9999992723477982,-0.0012063594995288,0|9.837912332486127
6059|-2495768.7112942077,6108565.90531395,301991.29363137344|-7094.221210607573,-2241.95942721791,2705.3009535998654|0,0,0|0,0,0|0,0,0|-0.9999992721075895,-0.0012065586015116646,0|9.837773443597237
6060|-2510663.5917053306,6103837.693372625,307673.2697079541|-7086.951874021955,-2259.6918365664146,2704.4157216864496|0,0,0|0,0,0|0,0,0|-0.9999992718673413,-0.0012067577034944813,0|9.83763455470835
6061|-2525830.0360731455,6098979.968879726,313462.9194462327|-7079.503069648819,-2277.739400014297,2703.497082878682|0,0,0|0,0,0|0,0,0|-0.9999992716270534,-0.0012069568054772501,0|9.83749566581946
6062|-2540661.3522257702,6094187.220873991,319128.62780172855|-7072.172983007833,-2295.3802089162323,2702.58186419014|0,0,0|0,0,0|0,0,0|-0.9999992713867258,-0.0012071559074599712,0|9.837356776930571
6063|-2555461.157073674,6089362.797811506,324786.24165025883|-7064.8131738654665,-2312.975672327389,2701.6519243584726|0,0,0|0,0,0|0,0,0|-0.9999992711463587,-0.0012073550094426444,0|9.837217888041684
6064|-2570229.4185155584,6084506.876079269,330435.73308994353|-7057.423870108512,-2330.5257865627964,2700.707343154306|0,0,0|0,0,0|0,0,0|-0.9999992709059519,-0.0012075541114252696,0|9.837078999152794
6065|-2584966.1052975897,6079619.631735492,336077.07454781514|-7050.005298852897,-2348.0305490775327,2699.748200184652|0,0,0|0,0,0|0,0,0|-0.9999992706655054,-0.0012077532134078472,0|9.836940110263905
6066|-2599671.1870085075,6074701.240505705,341710.2387784689|-7042.557686440682,-2365.489958457461,2698.7745748909765|0,0,0|0,0,0|0,0,0|-0.9999992704250193,-0.0012079523153903768,0|9.836801221375016
6067|-2614643.762584863,6069650.549119029,347449.9083551543|-7034.928379814043,-2383.25893107605,2697.766233289282|0,0,0|0,0,0|0,0,0|-0.9999992701844936,-0.0012081514173728585,0|9.836662332486128
6068|-2629284.899780646,6064669.763265213,353066.4694496787|-7027.422779854072,-2400.6267088737463,2696.7635894973905|0,0,0|0,0,0|0,0,0|-0.9999992699439283,-0.0012083505193552922,0|9.836523443597239
6069|-2643894.3451170106,6059658.359229456,358674.7729997655|-7019.888817655017,-2417.949136037234,2695.746702302884|0,0,0|0,0,0|0,0,0|-0.9999992697033233,-0.001208549621337678,0|9.83638455470835
6070|-2658472.071520813,6054616.511361456,364274.7930631919|-7012.3267164189965,-2435.2262156054917,2694.715650462818|0,0,0|0,0,0|0,0,0|-0.9999992694626786,-0.001208748723320016,0|9.83624566581946
6071|-2673018.0527369073,6049544.393659411,369866.5040184293|-7004.7366985603585,-2452.45795170209,2693.6705125594663|0,0,0|0,0,0|0,0,0|-0.9999992692219942,-0.0012089478253023062,0|9.836106776930572
6072|-2687532.263323245,6044442.179766453,375449.880563257|-6997.118985703155,-2469.6443495260532,2692.6113669985707|0,0,0|0,0,0|0,0,0|-0.9999992689812702,-0.0012091469272845485,0|9.835967888041683
6073|-2702014.678645972,6039310.042967063,381024.8977133743|-6989.473798678659,-2486.785415342756,2691.5382920076077|0,0,0|0,0,0|0,0,0|-0.9999992687405066,-0.0012093460292667427,0|9.835828999152794
6074|-2716759.8535279087,6034042.50299944,386705.0480889756|-6981.6444948510225,-2504.2295772724256,2690.429039784406|0,0,0|0,0,0|0,0,0|-0.9999992684997033,-0.001209545131248889,0|9.835690110263904
6075|-2731177.9575565597,6028850.436961863,392263.1009098001|-6973.94446934743,-2521.2790773624984,2689.3280596115396|0,0,0|0,0,0|0,0,0|-0.9999992682588604,-0.0012097442332309873,0|9.835551221375017
6076|-2745564.196774562,6023628.969194971,397812.7207892341|-6966.217631839699,-2538.2832707516745,2688.213385188068|0,0,0|0,0,0|0,0,0|-0.9999992680179779,-0.0012099433352130377,0|9.835412332486127
6077|-2759918.549747864,6018378.2715066,403353.88400703034|-6958.46419994836,-2555.2421679011254,2687.085094007928|0,0,0|0,0,0|0,0,0|-0.9999992677770557,-0.0012101424371950401,0|9.835273443597238
6078|-2774240.9958260003,6013098.515328881,408886.567153818|-6950.684390489857,-2572.15578029306,2685.9432633785486|0,0,0|0,0,0|0,0,0|-0.9999992675360939,-0.0012103415391769947,0|9.835134554708349
6079|-2788531.5151371923,6007789.871715001,414410.7471296846|-6942.878419474502,-2589.0241204217646,2684.78797041929|0,0,0|0,0,0|0,0,0|-0.9999992672950925,-0.0012105406411589013,0|9.834995665819461
6080|-2802790.0885834545,6002452.511335971,419926.4011427613|-6935.046502104504,-2605.8472017847034,2683.6192920599083|0,0,0|0,0,0|0,0,0|-0.9999992670540514,-0.0012107397431407598,0|9.834856776930572
6081|-2817161.702509812,5997031.703781478,425489.65752610116|-6927.108540789974,-2622.79600815188,2682.425175617321|0,0,0|0,0,0|0,0,0|-0.9999992668129707,-0.0012109388451225704,0|9.834717888041682
6082|-2831500.678480462,5991581.939342666,431044.1672493168|-6919.144539871384,-2639.69865814418,2681.2175564341196|0,0,0|0,0,0|0,0,0|-0.9999992665718503,-0.001211137947104333,0|9.834578999152795
6083|-2845662.6542068496,5986158.874933098,436533.9340989401|-6911.235552310039,-2656.3851315703596,2680.0089138431026|0,0,0|0,0,0|0,0,0|-0.9999992663306904,-0.0012113370490860476,0|9.834440110263905
6084|-2859792.6149966214,5980707.776005432,442015.08643303264|-6903.301475401787,-2673.0264104405387,2678.787193197389|0,0,0|0,0,0|0,0,0|-0.9999992660894907,-0.0012115361510677141,0|9.834301221375016
6085|-2873890.545562595,5975228.8112652665,447487.60298462963|-6895.342520264395,-2689.6225131547553,2677.5524704526106|0,0,0|0,0,0|0,0,0|-0.9999992658482515,-0.0012117352530493326,0|9.834162332486127
6086|-2887956.4313619537,5969722.149017714,452951.46278618765|-6887.358897197068,-2706.1734590631586,2676.3048213661214|0,0,0|0,0,0|0,0,0|-0.9999992656069726,-0.0012119343550309031,0|9.83402344359724
6087|-2901990.2585913613,5964187.95716453,458406.6451681394|-6879.3508156789385,-2722.6792684572947,2675.0443214956463|0,0,0|0,0,0|0,0,0|-0.999999265365654,-0.0012121334570124255,0|9.83388455470835
6088|-2915992.0141820926,5958626.403201275,463853.12975744705|-6871.318484367625,-2739.1399625614176,2673.7710461979564|0,0,0|0,0,0|0,0,0|-0.9999992651242957,-0.0012123325589939,0|9.83374566581946
6089|-2929961.6857951717,5953037.654214525,469290.8964761575|-6863.262111097846,-2755.5555635238734,2672.485070627566|0,0,0|0,0,0|0,0,0|-0.9999992648828978,-0.0012125316609753263,0|9.833606776930571
6090|-2943899.261816491,5947421.8768791305,474719.92553994333|-6855.181902880117,-2771.926094408451,2671.1864697354654|0,0,0|0,0,0|0,0,0|-0.9999992646414603,-0.0012127307629567045,0|9.833467888041683
6091|-2958088.1820686627,5941663.803015709,480250.7239334404|-6846.912436882338,-2788.5842834825535,2669.8484299169954|0,0,0|0,0,0|0,0,0|-0.9999992643999831,-0.0012129298649380348,0|9.833328999152794
6092|-2971960.87939626,5935993.924249772,485662.0401946001|-6838.784700600957,-2804.863828486152,2668.524548575819|0,0,0|0,0,0|0,0,0|-0.9999992641584663,-0.001213128966919317,0|9.833190110263905
6093|-2985801.450404641,5930297.518034215,491064.56081213313|-6830.633749611086,-2821.098378545271,2667.188267047183|0,0,0|0,0,0|0,0,0|-0.9999992639169099,-0.001213328068900551,0|9.833051221375015
6094|-2999609.886345053,5924574.749361796,496458.2671675367|-6822.459787597512,-2837.287960317969,2665.839659451444|0,0,0|0,0,0|0,0,0|-0.9999992636753138,-0.0012135271708817368,0|9.832912332486128
6095|-3013386.179169285,5918825.782800435,501843.1409286178|-6814.263017415108,-2853.432601335014,2664.4787996994|0,0,0|0,0,0|0,0,0|-0.9999992634336781,-0.0012137262728628747,0|9.832773443597238
6096|-3027130.321524849,5913050.782490753,507219.1640480304|-6806.043641087891,-2869.532329991477,2663.105761491166|0,0,0|0,0,0|0,0,0|-0.9999992631920027,-0.0012139253748439645,0|9.83263455470835
6097|-3040842.3067501667,5907249.91214362,512586.3187618127|-6797.80185980812,-2885.5871755383587,2661.7206183150665|0,0,0|0,0,0|0,0,0|-0.9999992629502877,-0.0012141244768250061,0|9.83249566581946
6098|-3054522.1288697384,5901423.335037784,517944.5875879149|-6789.537873935456,-2901.597168074226,2660.323443446556|0,0,0|0,0,0|0,0,0|-0.9999992627085331,-0.0012143235788059997,0|9.832356776930572
6099|-3068169.7825893527,5895571.2140175,523293.9533247359|-6781.251882996191,-2917.56233853692,2658.914309947163|0,0,0|0,0,0|0,0,0|-0.9999992624667389,-0.001214522680786945,0|9.832217888041683
6100|-3081785.2632912793,5889693.711490243,528634.3990496498|-6772.944085682508,-2933.482718695272,2657.493290663451|0,0,0|0,0,0|0,0,0|-0.999999262224905,-0.0012147217827678423,0|9.832078999152793
